Date,BDI,BDI_lag_1,BDI_lag_2,BDI_lag_3,BDI_lag_7,BDI_lag_14,BDI_lag_30,Panamax_lag_1,Supramax_lag_1,Handysize_lag_1,BDI_mean_7,BDI_mean_20,BDI_mean_60,BDI_std_7,BDI_std_20,BDI_std_60,BDI_change_1,BDI_change_3,BDI_change_7,BDI_change_14,BDI_pct_change_1,BDI_pct_change_3,BDI_pct_change_7,BDI_pct_change_14,BDI_vs_mean_7,BDI_vs_mean_20,BDI_vs_mean_60,BDI_vs_mean_20_pct,BDI_vs_mean_60_pct,BDI_volatility_ratio,BDI_long_volatility_ratio,Panamax_change_1,Supramax_change_1,Handysize_change_1,Panamax_vs_BDI,Supramax_vs_BDI,Handysize_vs_BDI,Panamax_Supramax_spread,Supramax_Handysize_spread,Panamax_Handysize_spread,month,quarter,day_of_week,month_sin,month_cos,BDI_target_7
2017-03-27,1282.0,1240.0,1196.0,1190.0,1172.0,1033.0,688.0,1218.0,896.0,526.0,1215.571428571429,1090.95,919.9833333333332,33.62467914528956,126.63394198698391,161.54335007921617,42.0,92.0,110.0,249.0,0.0338709677419355,0.0773109243697478,0.0938566552901023,0.2410454985479186,66.4285714285711,191.04999999999995,362.0166666666668,0.1751225995691827,0.3935035054982881,0.1160767606095457,0.1755937789589118,48.0,4.0,5.0,0.9500780031201248,0.6989079563182528,0.4102964118564742,322.0,370.0,692.0,3,1,0,1.0,6.123233995736766e-17,1223.0
2017-03-28,1333.0,1282.0,1240.0,1196.0,1196.0,1045.0,685.0,1253.0,895.0,530.0,1235.142857142857,1114.65,926.3166666666668,54.01983762607329,125.28715437999458,170.0829799142495,51.0,137.0,137.0,288.0,0.0397815912636505,0.1145484949832775,0.1145484949832775,0.2755980861244018,97.85714285714288,218.3499999999999,406.6833333333332,0.1958910868882608,0.4390327281887041,0.1124004435293541,0.1836121339868469,35.0,-1.0,4.0,0.9399849962490624,0.6714178544636159,0.3975993998499625,358.0,365.0,723.0,3,1,1,1.0,6.123233995736766e-17,1215.0
2017-03-29,1338.0,1333.0,1282.0,1240.0,1205.0,1064.0,688.0,1306.0,893.0,535.0,1254.142857142857,1138.0,932.4666666666668,64.09999628559927,120.92973166266891,178.13330246290676,5.0,98.0,133.0,274.0,0.0037509377344335,0.0790322580645161,0.1103734439834025,0.2575187969924812,83.85714285714289,200.0,405.5333333333332,0.1757469244288225,0.4349038392793306,0.1062651420585842,0.1910344989592908,53.0,-2.0,5.0,0.976083707025411,0.6674140508221226,0.3998505231689088,413.0,358.0,771.0,3,1,2,1.0,6.123233995736766e-17,1223.0
2017-03-30,1324.0,1338.0,1333.0,1282.0,1200.0,1086.0,710.0,1346.0,885.0,538.0,1271.857142857143,1159.0,938.15,63.77676842299528,114.44971315870768,185.0773383925064,-14.0,42.0,124.0,238.0,-0.0104633781763826,0.032761310452418,0.1033333333333332,0.2191528545119705,52.14285714285711,165.0,385.85,0.1423641069887834,0.4112881735330171,0.0987486739937081,0.1972790474790879,40.0,-8.0,3.0,1.0166163141993958,0.668429003021148,0.4063444108761329,461.0,347.0,808.0,3,1,3,1.0,6.123233995736766e-17,1231.0
2017-03-31,1297.0,1324.0,1338.0,1333.0,1190.0,1099.0,741.0,1366.0,882.0,539.0,1287.142857142857,1176.9,943.7166666666668,52.75865986243627,105.90755651189892,190.7727454210737,-27.0,-36.0,107.0,198.0,-0.020392749244713,-0.0270067516879219,0.0899159663865545,0.1801637852593267,9.85714285714289,120.09999999999992,353.2833333333332,0.1020477525703117,0.3743531780371931,0.0899885772044344,0.2021504463780516,20.0,-3.0,1.0,1.0531996915959907,0.6800308404009252,0.4155744024672321,484.0,343.0,827.0,3,1,4,1.0,6.123233995736766e-17,1262.0
2017-04-03,1282.0,1297.0,1324.0,1338.0,1196.0,1112.0,757.0,1374.0,881.0,540.0,1299.428571428571,1192.05,949.2666666666668,35.032637843726,97.44173697789104,195.709042659108,-15.0,-56.0,86.0,170.0,-0.0115651503469544,-0.0418535127055306,0.0719063545150502,0.1528776978417265,-17.428571428571104,89.95000000000005,332.73333333333323,0.0754582442011661,0.3505161879345458,0.0817429948222734,0.2061686663309656,8.0,-1.0,1.0,1.0717628705148206,0.6872074882995319,0.4212168486739469,493.0,341.0,834.0,4,2,0,0.8660254037844387,-0.4999999999999998,1282.0
2017-04-04,1255.0,1282.0,1297.0,1324.0,1240.0,1147.0,778.0,1379.0,882.0,541.0,1301.571428571429,1203.15,954.75,31.02073039581188,90.78736000593638,199.6160403357792,-27.0,-69.0,15.0,108.0,-0.0210608424336973,-0.0521148036253776,0.0120967741935484,0.0941586748038361,-46.571428571428896,51.84999999999991,300.25,0.0430952084112537,0.3144802304268133,0.075458055941434,0.209076763902361,5.0,1.0,1.0,1.098804780876494,0.7027888446215139,0.4310756972111553,497.0,341.0,838.0,4,2,1,0.8660254037844387,-0.4999999999999998,1296.0
2017-04-05,1223.0,1255.0,1282.0,1297.0,1282.0,1172.0,806.0,1377.0,881.0,542.0,1293.142857142857,1212.05,960.2333333333332,42.947365349695126,82.84511547399863,202.41804088778616,-32.0,-74.0,-59.0,51.0,-0.0254980079681275,-0.0570547417116422,-0.0460218408736349,0.0435153583617746,-70.14285714285711,10.950000000000044,262.7666666666668,0.0090342807639949,0.2736487659249489,0.068351235901158,0.2108008895974445,-2.0,-1.0,1.0,1.125919869174162,0.7203597710547833,0.4431725265739983,496.0,339.0,835.0,4,2,2,0.8660254037844387,-0.4999999999999998,1294.0
2017-04-06,1215.0,1223.0,1255.0,1282.0,1333.0,1196.0,856.0,1371.0,880.0,543.0,1276.2857142857142,1219.6,965.6166666666668,47.60152058399925,75.16746216566395,204.8530760529966,-8.0,-67.0,-118.0,19.0,-0.0065412919051512,-0.0522620904836192,-0.0885221305326331,0.0158862876254179,-61.28571428571422,-4.599999999999909,249.3833333333332,-0.0037717284355525,0.2582632859830504,0.061632881408383,0.212147411208378,-6.0,-1.0,1.0,1.128395061728395,0.7242798353909465,0.4469135802469136,491.0,337.0,828.0,4,2,3,0.8660254037844387,-0.4999999999999998,1278.0
2017-04-07,1223.0,1215.0,1223.0,1255.0,1338.0,1205.0,875.0,1387.0,882.0,545.0,1259.857142857143,1226.45,970.8333333333334,42.3022007758517,68.27843537199433,207.38249003991248,8.0,-32.0,-115.0,18.0,0.0065843621399177,-0.0254980079681275,-0.0859491778774289,0.0149377593360995,-36.85714285714289,-3.450000000000045,252.16666666666663,-0.0028129968608586,0.2597424892703862,0.0556716012654362,0.213612865277163,16.0,2.0,2.0,1.134096484055601,0.7211774325429272,0.44562551103843,505.0,337.0,842.0,4,2,4,0.8660254037844387,-0.4999999999999998,1243.0
2017-04-10,1231.0,1223.0,1215.0,1223.0,1324.0,1200.0,878.0,1427.0,886.0,547.0,1246.571428571429,1233.05,975.9333333333332,32.19656887967149,61.33726865716574,209.98255510003867,8.0,8.0,-93.0,31.0,0.0065412919051512,0.0065412919051512,-0.0702416918429003,0.0258333333333333,-15.571428571428896,-2.0499999999999545,255.06666666666683,-0.0016625440979684,0.2613566500444022,0.0497443482885249,0.2151607573263597,40.0,4.0,2.0,1.1592201462225833,0.7197400487408611,0.4443541835905767,541.0,339.0,880.0,4,2,0,0.8660254037844387,-0.4999999999999998,1195.0
2017-04-11,1262.0,1231.0,1223.0,1215.0,1297.0,1190.0,859.0,1466.0,888.0,549.0,1241.571428571429,1240.55,981.6,24.96569074330081,54.552220274226045,213.0674437666002,31.0,47.0,-35.0,72.0,0.0251827782290821,0.0386831275720165,-0.0269853508095605,0.0605042016806722,20.428571428571104,21.450000000000045,280.4,0.0172907178267704,0.2856560717196413,0.0439742213326557,0.2170613730303588,39.0,2.0,2.0,1.161648177496038,0.7036450079239303,0.4350237717908082,578.0,339.0,917.0,4,2,1,0.8660254037844387,-0.4999999999999998,1170.0
2017-04-12,1282.0,1262.0,1231.0,1223.0,1282.0,1196.0,871.0,1533.0,891.0,552.0,1241.571428571429,1247.3,987.1,24.96569074330081,50.57469723098307,216.52163159639608,20.0,59.0,0.0,86.0,0.0158478605388272,0.0482420278004906,0.0,0.0719063545150502,40.428571428571104,34.700000000000045,294.9,0.0278200913974184,0.2987539256407658,0.0405473400392712,0.2193512628876467,67.0,3.0,3.0,1.1957878315132606,0.6950078003120125,0.4305772230889235,642.0,339.0,981.0,4,2,2,0.8660254037844387,-0.4999999999999998,1154.0
2017-04-13,1296.0,1282.0,1262.0,1231.0,1255.0,1240.0,904.0,1583.0,893.0,554.0,1247.428571428571,1253.5,993.0,32.35664353663337,48.4121559333077,220.06593773041155,14.0,65.0,41.0,56.0,0.0109204368174726,0.0528025995125913,0.0326693227091634,0.0451612903225806,48.571428571428896,42.5,303.0,0.0339050658157159,0.3051359516616314,0.0386215843105765,0.2216172585401929,50.0,2.0,2.0,1.2214506172839503,0.6890432098765432,0.4274691358024691,690.0,339.0,1029.0,4,2,3,0.8660254037844387,-0.4999999999999998,1147.0
2017-04-18,1294.0,1296.0,1282.0,1262.0,1223.0,1282.0,939.0,1611.0,899.0,560.0,1257.571428571429,1258.4,999.15,34.48118879848373,47.23112265629605,223.2661879416112,-2.0,32.0,71.0,12.0,-0.0015432098765432,0.0253565768621235,0.0580539656582175,0.0093603744149766,36.428571428571104,35.59999999999991,294.85,0.0282898919262554,0.2951008357103538,0.0375326785253465,0.2234561256484123,28.0,6.0,6.0,1.2449768160741883,0.6947449768160742,0.4327666151468315,712.0,339.0,1051.0,4,2,1,0.8660254037844387,-0.4999999999999998,1134.0
2017-04-19,1278.0,1294.0,1296.0,1282.0,1215.0,1333.0,979.0,1621.0,898.0,563.0,1266.571428571429,1262.05,1005.2166666666668,29.35902554507914,45.68251421790221,225.8437356622179,-16.0,-4.0,63.0,-55.0,-0.0123647604327665,-0.0031201248049922,0.0518518518518518,-0.0412603150787697,11.428571428571104,15.950000000000044,272.7833333333332,0.0126381680599025,0.2713676985061262,0.0361970716040586,0.2246716983027386,10.0,-1.0,3.0,1.2683881064162754,0.702660406885759,0.4405320813771518,723.0,335.0,1058.0,4,2,2,0.8660254037844387,-0.4999999999999998,1109.0
2017-04-20,1243.0,1278.0,1294.0,1296.0,1223.0,1338.0,1033.0,1612.0,900.0,568.0,1269.428571428571,1264.2,1011.1666666666666,25.072276474689225,43.571598668536446,227.3473536442685,-35.0,-53.0,20.0,-95.0,-0.0273865414710484,-0.040895061728395,0.0163532297628781,-0.0710014947683108,-26.428571428571104,-21.200000000000045,231.83333333333337,-0.0167694984970732,0.2292731168617109,0.0344657480371273,0.2248366774131549,-9.0,2.0,5.0,1.2968624296057925,0.7240547063555913,0.4569589702333065,712.0,332.0,1044.0,4,2,3,0.8660254037844387,-0.4999999999999998,1073.0
2017-04-21,1195.0,1243.0,1278.0,1294.0,1231.0,1324.0,1045.0,1553.0,899.0,572.0,1264.2857142857142,1264.45,1016.7166666666668,35.70580851778893,43.1356184487143,227.7084883128646,-48.0,-99.0,-36.0,-129.0,-0.0386162510056314,-0.0765069551777434,-0.0292445166531275,-0.0974320241691842,-69.28571428571422,-69.45000000000005,178.2833333333332,-0.0549250662343311,0.175352031867285,0.034114135354276,0.2239645476250655,-59.0,-1.0,4.0,1.299581589958159,0.7523012552301255,0.4786610878661088,654.0,327.0,981.0,4,2,4,0.8660254037844387,-0.4999999999999998,1034.0
2017-04-24,1170.0,1195.0,1243.0,1278.0,1262.0,1297.0,1064.0,1494.0,895.0,575.0,1251.142857142857,1263.15,1022.2166666666668,50.53852844263679,45.62694840835093,227.3528648186676,-25.0,-108.0,-92.0,-127.0,-0.0209205020920502,-0.0845070422535211,-0.0729001584786054,-0.0979182729375481,-81.14285714285711,-93.15000000000008,147.7833333333332,-0.0737442109013182,0.1445714378882492,0.0361215599163606,0.2224116199944573,-59.0,-4.0,3.0,1.2769230769230768,0.7649572649572649,0.4914529914529914,599.0,320.0,919.0,4,2,0,0.8660254037844387,-0.4999999999999998,1004.0
2017-04-25,1154.0,1170.0,1195.0,1243.0,1282.0,1282.0,1086.0,1429.0,892.0,577.0,1232.857142857143,1258.85,1027.6666666666667,59.81757983358528,51.58669249051468,226.51169511221968,-16.0,-89.0,-128.0,-128.0,-0.0136752136752136,-0.0716009654062751,-0.0998439937597504,-0.0998439937597504,-78.85714285714289,-104.84999999999992,126.33333333333326,-0.0832903046431266,0.1229322088874472,0.0409792211069743,0.2204135859022572,-65.0,-3.0,2.0,1.2383015597920275,0.7729636048526863,0.5,537.0,315.0,852.0,4,2,1,0.8660254037844387,-0.4999999999999998,994.0
2017-04-26,1147.0,1154.0,1170.0,1195.0,1296.0,1255.0,1099.0,1371.0,887.0,577.0,1211.571428571429,1252.1,1033.1833333333334,60.11338492901311,56.951410499656255,225.2966776005925,-7.0,-48.0,-149.0,-108.0,-0.0060658578856152,-0.0401673640167363,-0.1149691358024691,-0.0860557768924302,-64.5714285714289,-105.09999999999992,113.8166666666666,-0.0839389825093841,0.110161152425352,0.0454847140800704,0.2180606968114008,-58.0,-5.0,0.0,1.195292066259808,0.7733217088055798,0.5030514385353095,484.0,310.0,794.0,4,2,2,0.8660254037844387,-0.4999999999999998,1001.0
2017-04-27,1134.0,1147.0,1154.0,1170.0,1294.0,1223.0,1112.0,1320.0,881.0,576.0,1188.7142857142858,1242.15,1038.75,53.61502987573778,59.40430163411687,223.55703970130784,-13.0,-36.0,-160.0,-89.0,-0.0113339145597209,-0.0307692307692307,-0.1236476043276662,-0.0727718724448078,-54.71428571428578,-108.15000000000008,95.25,-0.0870667793744717,0.091696750902527,0.0478237746118559,0.2152173667401279,-51.0,-6.0,-1.0,1.164021164021164,0.7768959435626103,0.5079365079365079,439.0,305.0,744.0,4,2,3,0.8660254037844387,-0.4999999999999998,1007.0
2017-04-28,1109.0,1134.0,1147.0,1154.0,1278.0,1215.0,1147.0,1260.0,870.0,569.0,1164.571428571429,1230.7,1044.1333333333334,43.87427926424992,61.97121572918236,221.24458945157048,-25.0,-45.0,-169.0,-106.0,-0.0220458553791886,-0.0389948006932409,-0.1322378716744914,-0.0872427983539094,-55.571428571428896,-121.70000000000005,64.86666666666656,-0.0988868123831965,0.0621248882645893,0.0503544452175041,0.2118930431473347,-60.0,-11.0,-7.0,1.1361587015329124,0.7844905320108205,0.5130748422001803,390.0,301.0,691.0,4,2,4,0.8660254037844387,-0.4999999999999998,1005.0
2017-05-02,1073.0,1109.0,1134.0,1147.0,1243.0,1223.0,1172.0,1187.0,861.0,559.0,1140.2857142857142,1218.15,1049.1833333333334,40.11530998563133,67.2710737867805,218.32004897700696,-36.0,-74.0,-170.0,-150.0,-0.0324616771866546,-0.0645161290322581,-0.1367658889782783,-0.1226492232215862,-67.28571428571422,-145.1500000000001,23.81666666666661,-0.119156097360752,0.0227001953900652,0.0552239656748187,0.2080857006023799,-73.0,-9.0,-10.0,1.1062441752096923,0.8024231127679403,0.5209692451071761,326.0,302.0,628.0,5,2,1,0.4999999999999999,-0.8660254037844387,1012.0
2017-05-03,1034.0,1073.0,1109.0,1134.0,1195.0,1231.0,1196.0,1140.0,849.0,550.0,1117.2857142857142,1205.0,1053.8833333333334,48.74325350148612,76.16395058310978,214.8212573254378,-39.0,-100.0,-161.0,-197.0,-0.0363466915191053,-0.0881834215167548,-0.1347280334728033,-0.1600324939073923,-83.28571428571422,-171.0,-19.88333333333344,-0.141908713692946,-0.0188667309790774,0.0632065979942819,0.2038377973451562,-47.0,-12.0,-9.0,1.102514506769826,0.8210831721470019,0.5319148936170213,291.0,299.0,590.0,5,2,2,0.4999999999999999,-0.8660254037844387,1014.0
2017-05-04,1004.0,1034.0,1073.0,1109.0,1170.0,1262.0,1205.0,1096.0,835.0,540.0,1093.571428571429,1191.1,1058.3666666666666,58.27194048274528,86.09230052990553,210.8231620333244,-30.0,-105.0,-166.0,-258.0,-0.0290135396518375,-0.0946798917944093,-0.1418803418803419,-0.2044374009508716,-89.5714285714289,-187.0999999999999,-54.36666666666656,-0.1570816891948618,-0.051368460835879,0.0722796579043787,0.1991967138357762,-44.0,-14.0,-10.0,1.091633466135458,0.8316733067729084,0.5378486055776892,261.0,295.0,556.0,5,2,3,0.4999999999999999,-0.8660254037844387,994.0
2017-05-05,994.0,1004.0,1034.0,1073.0,1154.0,1282.0,1200.0,1048.0,822.0,532.0,1070.7142857142858,1178.05,1063.0333333333333,61.88622433070625,95.1964589124977,206.11770264740616,-10.0,-79.0,-160.0,-288.0,-0.0099601593625497,-0.0736253494874185,-0.1386481802426343,-0.2246489859594383,-76.71428571428578,-184.04999999999995,-69.0333333333333,-0.1562327575230253,-0.0649399517105139,0.0808085046581195,0.1938958038136836,-48.0,-13.0,-8.0,1.0543259557344065,0.8269617706237424,0.5352112676056338,226.0,290.0,516.0,5,2,4,0.4999999999999999,-0.8660254037844387,980.0
2017-05-08,1001.0,994.0,1004.0,1034.0,1147.0,1296.0,1190.0,1023.0,811.0,523.0,1049.857142857143,1166.95,1068.0166666666669,56.23589770317609,102.35309112656545,200.78654587810763,7.0,-33.0,-146.0,-295.0,0.0070422535211267,-0.0319148936170212,-0.1272885789014821,-0.2276234567901234,-48.85714285714289,-165.95000000000005,-67.01666666666688,-0.1422083208363683,-0.0627487086655952,0.0877099199850597,0.1879994499568742,-25.0,-11.0,-9.0,1.021978021978022,0.8101898101898102,0.5224775224775224,212.0,288.0,500.0,5,2,0,0.4999999999999999,-0.8660254037844387,960.0
2017-05-09,1007.0,1001.0,994.0,1004.0,1134.0,1294.0,1196.0,1009.0,799.0,517.0,1031.7142857142858,1156.55,1073.0166666666669,43.64139581380803,107.64438284415864,195.3045853876912,6.0,3.0,-127.0,-287.0,0.005994005994006,0.0029880478087649,-0.1119929453262786,-0.2217928902627511,-24.71428571428578,-149.54999999999995,-66.01666666666688,-0.1293069906186502,-0.0615243627778383,0.0930736957711803,0.1820144937677493,-14.0,-12.0,-6.0,1.0019860973187686,0.7934458788480635,0.5134061569016882,210.0,282.0,492.0,5,2,1,0.4999999999999999,-0.8660254037844387,957.0
2017-05-10,1005.0,1007.0,1001.0,994.0,1109.0,1278.0,1240.0,1007.0,794.0,512.0,1016.8571428571428,1145.65,1078.0666666666666,27.75745288174576,111.52874305003527,189.3759480967044,-2.0,11.0,-104.0,-273.0,-0.0019860973187686,0.011066398390342,-0.0937781785392245,-0.2136150234741783,-11.857142857142776,-140.6500000000001,-73.0666666666666,-0.122768733906516,-0.0677756477645166,0.0973497517130321,0.1756625577546575,-2.0,-5.0,-5.0,1.0019900497512435,0.7900497512437811,0.5094527363184079,213.0,282.0,495.0,5,2,2,0.4999999999999999,-0.8660254037844387,956.0
2017-05-11,1012.0,1005.0,1007.0,1001.0,1073.0,1243.0,1282.0,1011.0,790.0,510.0,1008.1428571428572,1134.7,1083.4666666666667,12.66791973776284,113.4423572615519,182.56157230815936,7.0,11.0,-61.0,-231.0,0.0069651741293532,0.0109890109890109,-0.0568499534016775,-0.1858407079646017,3.857142857142776,-122.70000000000005,-71.4666666666667,-0.1081343086278311,-0.0659611124784642,0.0999756387252594,0.1684976362676833,4.0,-4.0,-2.0,0.99901185770751,0.7806324110671937,0.5039525691699605,221.0,280.0,501.0,5,2,3,0.4999999999999999,-0.8660254037844387,954.0
2017-05-12,1014.0,1012.0,1005.0,1007.0,1034.0,1195.0,1333.0,1006.0,787.0,510.0,1005.2857142857144,1122.3,1088.95,6.7259270918088205,112.34397367485946,175.18227069573302,2.0,7.0,-20.0,-181.0,0.0019762845849802,0.0069513406156902,-0.0193423597678916,-0.1514644351464434,8.714285714285552,-108.29999999999995,-74.95000000000005,-0.0964982624966586,-0.0688277698700583,0.1001015536619972,0.1608726486025373,-5.0,-3.0,0.0,0.9921104536489151,0.7761341222879684,0.5029585798816568,219.0,277.0,496.0,5,2,4,0.4999999999999999,-0.8660254037844387,949.0
2017-05-15,994.0,1014.0,1012.0,1005.0,1004.0,1170.0,1338.0,992.0,784.0,509.0,1003.8571428571428,1107.9,1094.05,7.988086367570592,109.2105161699645,167.6019725016743,-20.0,-11.0,-10.0,-176.0,-0.019723865877712,-0.0109452736318408,-0.0099601593625497,-0.1504273504273504,-9.857142857142776,-113.90000000000008,-100.04999999999995,-0.1028071125552848,-0.0914492025044558,0.098574344408308,0.1531940701994189,-14.0,-3.0,-1.0,0.9979879275653925,0.7887323943661971,0.5120724346076458,208.0,275.0,483.0,5,2,0,0.4999999999999999,-0.8660254037844387,934.0
2017-05-16,980.0,994.0,1014.0,1012.0,994.0,1154.0,1324.0,978.0,782.0,508.0,1001.8571428571428,1092.1,1098.55,11.739230120232849,103.26149738460124,160.593858189368,-14.0,-32.0,-14.0,-174.0,-0.0140845070422535,-0.0316205533596838,-0.0140845070422535,-0.1507798960138647,-21.857142857142776,-112.09999999999992,-118.54999999999995,-0.1026462778133869,-0.1079149788357379,0.0945531520781991,0.1461871177364417,-14.0,-2.0,-1.0,0.9979591836734694,0.7979591836734694,0.5183673469387755,196.0,274.0,470.0,5,2,1,0.4999999999999999,-0.8660254037844387,918.0
2017-05-17,960.0,980.0,994.0,1014.0,1001.0,1147.0,1297.0,956.0,778.0,507.0,996.0,1075.4,1102.2,19.73997635948353,95.6156780802265,154.71064297862205,-20.0,-54.0,-41.0,-187.0,-0.0204081632653061,-0.0532544378698225,-0.0409590409590409,-0.1630340017436792,-36.0,-115.40000000000008,-142.20000000000005,-0.1073089083131858,-0.1290146978769733,0.0889117333831379,0.1403653084545654,-22.0,-4.0,-1.0,0.9958333333333332,0.8104166666666667,0.528125,178.0,271.0,449.0,5,2,2,0.4999999999999999,-0.8660254037844387,912.0
2017-05-18,957.0,960.0,980.0,994.0,1007.0,1134.0,1282.0,925.0,771.0,505.0,988.8571428571428,1059.35,1105.5333333333333,23.73765343252247,86.30562279666593,149.20358820911252,-3.0,-37.0,-50.0,-177.0,-0.003125,-0.0372233400402414,-0.0496524329692155,-0.156084656084656,-31.857142857142776,-102.34999999999992,-148.5333333333333,-0.0966158493415773,-0.1343544593861182,0.0814703571026251,0.1349607322641673,-31.0,-7.0,-2.0,0.9665621734587252,0.8056426332288401,0.5276907001044933,154.0,266.0,420.0,5,2,3,0.4999999999999999,-0.8660254037844387,900.0
2017-05-19,956.0,957.0,960.0,980.0,1005.0,1109.0,1255.0,894.0,764.0,504.0,981.8571428571428,1045.0,1108.5,25.35368856430818,77.58187525721185,144.26875814355057,-1.0,-24.0,-49.0,-153.0,-0.0010449320794148,-0.0244897959183673,-0.0487562189054726,-0.1379621280432822,-25.857142857142776,-89.0,-152.5,-0.0851674641148325,-0.137573297248534,0.0742410289542697,0.1301477294935052,-31.0,-7.0,-1.0,0.9351464435146444,0.799163179916318,0.5271966527196653,130.0,260.0,390.0,5,2,4,0.4999999999999999,-0.8660254037844387,878.0
2017-05-22,954.0,956.0,957.0,960.0,1012.0,1073.0,1223.0,870.0,759.0,502.0,973.5714285714286,1032.95,1110.9666666666667,23.251216046166657,71.53834084273126,140.21738167682653,-2.0,-6.0,-58.0,-119.0,-0.0020920502092049,-0.0062499999999999,-0.0573122529644268,-0.1109040074557315,-19.571428571428555,-78.95000000000005,-156.9666666666667,-0.0764315794568953,-0.1412883674877734,0.0692563442981085,0.1262120510757837,-24.0,-5.0,-2.0,0.9119496855345912,0.7955974842767296,0.5262054507337526,111.0,257.0,368.0,5,2,0,0.4999999999999999,-0.8660254037844387,850.0
2017-05-23,949.0,954.0,956.0,957.0,1014.0,1034.0,1215.0,854.0,753.0,496.0,964.2857142857144,1021.9,1112.5166666666669,16.3779759202606,66.11783738944477,137.8450974970305,-5.0,-8.0,-65.0,-85.0,-0.0052410901467505,-0.0083594566353186,-0.0641025641025641,-0.0822050290135396,-15.285714285714448,-72.89999999999998,-163.51666666666688,-0.0713377042763479,-0.1469790714745848,0.0647008879434825,0.1239038493778644,-16.0,-6.0,-6.0,0.8998946259220232,0.7934668071654373,0.5226554267650158,101.0,257.0,358.0,5,2,1,0.4999999999999999,-0.8660254037844387,830.0
